Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c05036gc-t0136lrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036WC_1.jpg?v=1702573200,20,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c05036gc-t0136lrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036WC_2.jpg?v=1702573200,21,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c05036gc-t0136lrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036WC_3.jpg?v=1702573200,22,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-3,Silkroad Exclusive  36-inch Crema Marfil Marble Top Single Sink Bathroom Vanity,"<p><strong>Specifications:</strong></p>
<ul>
<li>Product Width: 36</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Counter Top: Crema Marfil Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Sink Type: Interchangeable Stone Ramp Sink</li>
<li>Sink Material: Marble</li>
<li>Sink Installation Type: Integrated</li>
<li>Sink Shape: Ramp</li>
<li>Sink Color: Crema Marfil</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for Single Hole Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp; TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: Yes</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 2</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Installation Required</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"25 to 36, Bathroom Vanity, Grey, Modern, Silkroad, Single sinc, White",false,Finish,Grey,,,,,C05036GC_T0136CRC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316840248,,,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-36-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-3,,,,,,,,,White,,,,,C05036WC_T0136CRC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316840330,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
silkroad-exclusive-36-inch-single-sink-bathroom-vanity-cabinet-1,Silkroad Exclusive  36-inch Single Sink Bathroom Vanity Cabinet,"<p><strong>Specifications:</strong></p>
<ul>
<li>Product Width: 36</li>
<li>Product Depth: 23</li>
<li>Product Height: 32.5</li>
<li>Style: Modern</li>
<li>Countertop Edge Profile: Flat</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Solid Wood Structure &amp; TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: Yes</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 2</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Top and sink are not included</li>
<li>Use &amp; Care Note: Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity Cabinet,"$500 to 1000, 25 to 36, Bathroom Vanity Cabinet, Grey, Modern, Silkroad, Single sinc, White",false,Finish,Grey,,,,,C05036GC,0.0,shopify,10,deny,manual,704.00,,true,false,'600316840231,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036GC_1_c41c3ca6-783a-4b25-90fa-4a28950496cd.jpg?v=1702745900,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036GC_1_c41c3ca6-783a-4b25-90fa-4a28950496cd.jpg?v=1702745900,kg,,,true,,,true,,,draft
silkroad-exclusive-36-inch-single-sink-bathroom-vanity-cabinet-1,,,,,,,,,White,,,,,C05036WC,0.0,shopify,10,deny,manual,704.00,,true,false,'600316840323,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036GC_2_b8733a99-5a13-40da-98ca-b8c97904d495.jpg?v=1702745900,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036WC_1_0397595a-9ade-44dd-8bee-3da75760ff52.jpg?v=1702745900,kg,,,,,,,,,
silkroad-exclusive-36-inch-single-sink-bathroom-vanity-cabinet-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036GC_3_f248368d-bc8a-4b00-ae51-f6a5ada074bb.jpg?v=1702745900,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-single-sink-bathroom-vanity-cabinet-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036WC_1_0397595a-9ade-44dd-8bee-3da75760ff52.jpg?v=1702745900,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-single-sink-bathroom-vanity-cabinet-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036WC_2_4710d4c2-22db-43ca-9a0b-4cdc13616488.jpg?v=1702745900,5,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-single-sink-bathroom-vanity-cabinet-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C05036WC_3_77a7869c-079a-46be-88e5-a6bacc94e39e.jpg?v=1702745900,6,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01136wc-t0236wsc,Silkroad Exclusive  36-inch Carrara White Marble Top Single Sink Bathroom Vanity - C01136WC_T0236WSC,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 36</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Finish: White</li>
<li>Counter Top: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Marble</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Rectangle</li>
<li>Sink Color: Carrara White</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for Single Hole Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Number of Drawers: 1</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Rubberwood drawer with dovetail joints</li>
<li>Remark 3: Installation Required</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"25 to 36, Bathroom Vanity, Modern, Silkroad, Single sinc, White",false,Title,Default Title,,,,,C01136WC_T0236WSC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839655,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_1_2845111a-5d11-4df4-acbe-e9204342619a.jpg?v=1702744301,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01136wc-t0236wsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_2_f8047255-121a-409d-bd54-5ca7245ed76a.jpg?v=1702744301,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01136wc-t0236wsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_3_7cc634ad-9b03-4590-9163-6c4afc2843ec.jpg?v=1702744301,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01136wc-t0236wsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_4_0565f629-aa89-40d1-b9d6-5606390fd7a2.jpg?v=1702744301,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-travertine-top-single-sink-bathroom-vanity-1,Silkroad Exclusive  36-inch Travertine Top Single Sink Bathroom Vanity,"<p><strong>Specifications:</strong></p>
<ul>
<li>Product Width: 36</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Counter Top: Travertine</li>
<li>Countertop Edge Profile: Flat</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Travertine</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Rectangle</li>
<li>Sink Color: Travertine</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for Single Hole Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp; TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Number of Drawers: 1</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Rubberwood drawer with dovetail joints</li>
<li>Remark 3: Installation Required</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"25 to 36, Bathroom Vanity, Bluish Gray, Modern, Silkroad, Single sinc, White",false,Finish,Bluish Gray,,,,,C01136GC_T0236TSC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839563,,,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-36-inch-travertine-top-single-sink-bathroom-vanity-1,,,,,,,,,White,,,,,C01136WC_T0236TSC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839648,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c01136gc-t0236lsc,Silkroad Exclusive  36-inch Calacatta White Quartz Top Single Sink Bathroom Vanity,"<p><strong>Specifications:</strong></p>
<ul>
<li>Product Width: 36</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Counter Top: Calacatta White Quartz</li>
<li>Countertop Edge Profile: Flat</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Quartz</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Rectangle</li>
<li>Sink Color: Calacatta White</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for Single Hole Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Quartz, Solid Wood Structure &amp; TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Number of Drawers: 1</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Rubberwood drawer with dovetail joints</li>
<li>Remark 3: Installation Required</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"25 to 36, Bathroom Vanity, Bluish Gray, Modern, Silkroad, Single sinc, White",false,Finish,Bluish Gray,,,,,C01136GC_T0236LSC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839556,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136GC_T0236WSC_1.jpg?v=1702572948,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136GC_T0236WSC_1.jpg?v=1702572948,kg,,,true,,,true,,,draft
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c01136gc-t0236lsc,,,,,,,,,White,,,,,C01136WC_T0236LSC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839631,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136GC_T0236WSC_2.jpg?v=1702572948,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_1.jpg?v=1702572969,kg,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c01136gc-t0236lsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136GC_T0236WSC_3.jpg?v=1702572948,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c01136gc-t0236lsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136GC_T0236WSC_4.jpg?v=1702572969,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c01136gc-t0236lsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_1.jpg?v=1702572969,5,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c01136gc-t0236lsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_2.jpg?v=1702572969,6,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c01136gc-t0236lsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_3.jpg?v=1702572969,7,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-calacatta-white-quartz-top-single-sink-bathroom-vanity-c01136gc-t0236lsc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01136WC_T0236WSC_4.jpg?v=1702572969,8,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-1,Silkroad Exclusive  36-inch Crema Marfil Marble Top Single Sink Bathroom Vanity,"<p><strong>Specifications:</strong></p>
<ul>
<li>Product Width: 36</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Counter Top: Crema Marfil Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Marble</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Rectangle</li>
<li>Sink Color: Crema Marfil</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for Single Hole Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp; TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Number of Drawers: 1</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Rubberwood drawer with dovetail joints</li>
<li>Remark 3: Installation Required</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"25 to 36, Bathroom Vanity, Bluish Gray, Modern, Silkroad, Single sinc, White",false,Finish,Bluish Gray,,,,,C01136GC_T0236CSC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839549,,,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-36-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-1,,,,,,,,,White,,,,,C01136WC_T0236CSC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839624,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0236wsc,Silkroad Exclusive  36-inch Carrara White Marble Top Single Sink Bathroom Vanity - C01036GC_T0236WSC,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 36</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Finish: Bluish Gray</li>
<li>Counter Top: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Marble</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Rectangle</li>
<li>Sink Color: Carrara White</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for Single Hole Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Number of Drawers: 1</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Rubberwood drawer with dovetail joints</li>
<li>Remark 3: Installation Required</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"25 to 36, Bathroom Vanity, Bluish Gray, Modern, Silkroad, Single sinc",false,Title,Default Title,,,,,C01036GC_T0236WSC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839570,,,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,Silkroad Exclusive  36-inch Carrara White Marble Top Single Sink Bathroom Vanity,"<p><strong>Specifications:</strong></p>
<ul>
<li>Product Width: 36</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Counter Top: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Sink Type: Interchangeable Stone Ramp Sink</li>
<li>Sink Material: Marble</li>
<li>Sink Installation Type: Integrated</li>
<li>Sink Shape: Ramp</li>
<li>Sink Color: Carrara White</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for Single Hole Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp; TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Number of Drawers: 1</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Rubberwood drawer with dovetail joints</li>
<li>Remark 3: Installation Required</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"25 to 36, Bathroom Vanity, Bluish Gray, Modern, Silkroad, Single sinc, White",false,Finish,Bluish Gray,,,,,C01036GC_T0136WRC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839532,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036GC_T0136WRC_1_b6254e5f-bb20-4c55-b0a0-0ad4f1ebd539.jpg?v=1702573632,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036GC_T0136WRC_1_b6254e5f-bb20-4c55-b0a0-0ad4f1ebd539.jpg?v=1702573632,kg,,,true,,,true,,,draft
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,White,,,,,C01036WC_T0136WRC,0.0,shopify,10,deny,manual,77.00,,true,false,'600316839617,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036GC_T0136WRC_4_feab714a-a3ed-40a9-91aa-81971fd93442.jpg?v=1702573632,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036WC_T0136WRC_1_9e34b4de-88af-4df7-9ffa-b48366dfb199.jpg?v=1702573632,kg,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036GC_1_b063231d-3ac4-426c-9d7f-d354968c4c35.jpg?v=1702573632,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036GC_T0136WRC_2_b8da9d6b-7c26-4a83-8b7e-4432a088ac77.jpg?v=1702573632,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036GC_T0136WRC_3_cc1ed1d9-87ec-44f1-9923-2623d573a2f8.jpg?v=1702573632,5,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036GC_2_5820e506-0947-4ea1-b3d5-b80524114c70.jpg?v=1702573632,6,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036WC_T0136WRC_1_9e34b4de-88af-4df7-9ffa-b48366dfb199.jpg?v=1702573632,7,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036WC_T0136WRC_2_72a7f6c3-d493-44d5-8a4e-f895c1e015f5.jpg?v=1702573632,8,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036WC_T0136WRC_3_b644a805-2350-4c2d-94de-39bbf66d429f.jpg?v=1702573632,9,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036WC_T0136WRC_4_eddab211-3a4b-4183-8fe5-5c6620968d0c.jpg?v=1702573632,10,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036WC_1_82b68b21-ba3f-4274-9695-c8e42f328412.jpg?v=1702573632,11,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-36-inch-carrara-white-marble-top-single-sink-bathroom-vanity-c01036gc-t0136wrc,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/C01036WC_2_75ff0391-6807-4123-a300-c346a28474d3.jpg?v=1702573632,12,,,,,,,,,,,,,,,,,,,,,,,,,,
